"","","date","region","HFR"
"4716",4716,"2021-10-09","london",0.112676056338028
"4717",4717,"2021-10-09","midlands",0.15702479338843
"4718",4718,"2021-10-09","north_east_and_yorkshire",0.20952380952381
"4719",4719,"2021-10-09","north_west",0.142857142857143
"4720",4720,"2021-10-09","south_east",0.152173913043478
"4721",4721,"2021-10-09","south_west",0.102564102564103
"4722",4722,"2021-10-10","east_of_england",0.1875
"4723",4723,"2021-10-10","london",0.134615384615385
"4724",4724,"2021-10-10","midlands",0.203703703703704
"4725",4725,"2021-10-10","north_east_and_yorkshire",0.155737704918033
"4726",4726,"2021-10-10","north_west",0.141304347826087
"4727",4727,"2021-10-10","south_east",0.137254901960784
"4728",4728,"2021-10-10","south_west",0.0943396226415094
"4729",4729,"2021-10-11","east_of_england",0.206349206349206
"4730",4730,"2021-10-11","london",0.04
"4731",4731,"2021-10-11","midlands",0.0884353741496599
"4732",4732,"2021-10-11","north_east_and_yorkshire",0.122950819672131
"4733",4733,"2021-10-11","north_west",0.162790697674419
"4734",4734,"2021-10-11","south_east",0.188679245283019
"4735",4735,"2021-10-11","south_west",0.135593220338983
"4736",4736,"2021-10-12","east_of_england",0.245901639344262
"4737",4737,"2021-10-12","london",0.113924050632911
"4738",4738,"2021-10-12","midlands",0.130718954248366
"4739",4739,"2021-10-12","north_east_and_yorkshire",0.150793650793651
"4740",4740,"2021-10-12","north_west",0.113207547169811
"4741",4741,"2021-10-12","south_east",0.113924050632911
"4742",4742,"2021-10-12","south_west",0.174603174603175
"4743",4743,"2021-10-13","east_of_england",0.145454545454545
"4744",4744,"2021-10-13","london",0.111111111111111
"4745",4745,"2021-10-13","midlands",0.134328358208955
"4746",4746,"2021-10-13","north_east_and_yorkshire",0.159722222222222
"4747",4747,"2021-10-13","north_west",0.118811881188119
"4748",4748,"2021-10-13","south_east",0.1375
"4749",4749,"2021-10-13","south_west",0.123076923076923
"4750",4750,"2021-10-14","east_of_england",0.152542372881356
"4751",4751,"2021-10-14","london",0.117647058823529
"4752",4752,"2021-10-14","midlands",0.138364779874214
"4753",4753,"2021-10-14","north_east_and_yorkshire",0.172413793103448
"4754",4754,"2021-10-14","north_west",0.126315789473684
"4755",4755,"2021-10-14","south_east",0.125
"4756",4756,"2021-10-14","south_west",0.131147540983607
"4757",4757,"2021-10-15","east_of_england",0.152777777777778
"4758",4758,"2021-10-15","london",0.0531914893617021
"4759",4759,"2021-10-15","midlands",0.19047619047619
"4760",4760,"2021-10-15","north_east_and_yorkshire",0.184397163120567
"4761",4761,"2021-10-15","north_west",0.107843137254902
"4762",4762,"2021-10-15","south_east",0.126984126984127
"4763",4763,"2021-10-15","south_west",0.102941176470588
"4764",4764,"2021-10-16","east_of_england",0.117647058823529
"4765",4765,"2021-10-16","london",0.0987654320987654
"4766",4766,"2021-10-16","midlands",0.2
"4767",4767,"2021-10-16","north_east_and_yorkshire",0.161616161616162
"4768",4768,"2021-10-16","north_west",0.123893805309735
"4769",4769,"2021-10-16","south_east",0.202247191011236
"4770",4770,"2021-10-16","south_west",0.0943396226415094
"4771",4771,"2021-10-17","east_of_england",0.164383561643836
"4772",4772,"2021-10-17","london",0.164948453608247
"4773",4773,"2021-10-17","midlands",0.156716417910448
"4774",4774,"2021-10-17","north_east_and_yorkshire",0.236842105263158
"4775",4775,"2021-10-17","north_west",0.198275862068966
"4776",4776,"2021-10-17","south_east",0.172839506172839
"4777",4777,"2021-10-17","south_west",0.173913043478261
"4778",4778,"2021-10-18","east_of_england",0.141304347826087
"4779",4779,"2021-10-18","london",0.115789473684211
"4780",4780,"2021-10-18","midlands",0.15527950310559
"4781",4781,"2021-10-18","north_east_and_yorkshire",0.120481927710843
"4782",4782,"2021-10-18","north_west",0.177304964539007
"4783",4783,"2021-10-18","south_east",0.2
"4784",4784,"2021-10-18","south_west",0.0853658536585366
"4785",4785,"2021-10-19","east_of_england",0.206896551724138
"4786",4786,"2021-10-19","london",0.107843137254902
"4787",4787,"2021-10-19","midlands",0.112676056338028
"4788",4788,"2021-10-19","north_east_and_yorkshire",0.145833333333333
"4789",4789,"2021-10-19","north_west",0.217391304347826
"4790",4790,"2021-10-19","south_east",0.206185567010309
"4791",4791,"2021-10-19","south_west",0.0967741935483871
"4792",4792,"2021-10-20","east_of_england",0.0609756097560976
"4793",4793,"2021-10-20","london",0.122222222222222
"4794",4794,"2021-10-20","midlands",0.207407407407407
"4795",4795,"2021-10-20","north_east_and_yorkshire",0.1875
"4796",4796,"2021-10-20","north_west",0.204724409448819
"4797",4797,"2021-10-20","south_east",0.107142857142857
"4798",4798,"2021-10-20","south_west",0.0985915492957746
"4799",4799,"2021-10-21","east_of_england",0.125
"4800",4800,"2021-10-21","london",0.08
"4801",4801,"2021-10-21","midlands",0.0886075949367089
"4802",4802,"2021-10-21","north_east_and_yorkshire",0.155038759689922
"4803",4803,"2021-10-21","north_west",0.150442477876106
"4804",4804,"2021-10-21","south_east",0.113924050632911
"4805",4805,"2021-10-21","south_west",0.151898734177215
"4806",4806,"2021-10-22","east_of_england",0.117647058823529
"4807",4807,"2021-10-22","london",0.08
"4808",4808,"2021-10-22","midlands",0.180555555555556
"4809",4809,"2021-10-22","north_east_and_yorkshire",0.155172413793103
"4810",4810,"2021-10-22","north_west",0.122950819672131
"4811",4811,"2021-10-22","south_east",0.169014084507042
"4812",4812,"2021-10-22","south_west",0.181818181818182
"4813",4813,"2021-10-23","east_of_england",0.15
"4814",4814,"2021-10-23","london",0.116504854368932
"4815",4815,"2021-10-23","midlands",0.224
"4816",4816,"2021-10-23","north_east_and_yorkshire",0.135714285714286
"4817",4817,"2021-10-23","north_west",0.20253164556962
"4818",4818,"2021-10-23","south_east",0.192771084337349
"4819",4819,"2021-10-23","south_west",0.266666666666667
"4820",4820,"2021-10-24","east_of_england",0.104651162790698
"4821",4821,"2021-10-24","london",0.118421052631579
"4822",4822,"2021-10-24","midlands",0.105691056910569
"4823",4823,"2021-10-24","north_east_and_yorkshire",0.193548387096774
"4824",4824,"2021-10-24","north_west",0.19
"4825",4825,"2021-10-24","south_east",0.153846153846154
"4826",4826,"2021-10-24","south_west",0.0625
"4827",4827,"2021-10-25","east_of_england",0.147368421052632
"4828",4828,"2021-10-25","london",0.0989010989010989
"4829",4829,"2021-10-25","midlands",0.150793650793651
"4830",4830,"2021-10-25","north_east_and_yorkshire",0.126760563380282
"4831",4831,"2021-10-25","north_west",0.176
"4832",4832,"2021-10-25","south_east",0.16304347826087
"4833",4833,"2021-10-25","south_west",0.159574468085106
"4834",4834,"2021-10-26","east_of_england",0.231578947368421
"4835",4835,"2021-10-26","london",0.0707964601769911
"4836",4836,"2021-10-26","midlands",0.203821656050955
"4837",4837,"2021-10-26","north_east_and_yorkshire",0.186206896551724
"4838",4838,"2021-10-26","north_west",0.134453781512605
"4839",4839,"2021-10-26","south_east",0.226666666666667
"4840",4840,"2021-10-26","south_west",0.09
"4841",4841,"2021-10-27","east_of_england",0.0882352941176471
"4842",4842,"2021-10-27","london",0.115384615384615
"4843",4843,"2021-10-27","midlands",0.151315789473684
"4844",4844,"2021-10-27","north_east_and_yorkshire",0.137362637362637
"4845",4845,"2021-10-27","north_west",0.172727272727273
"4846",4846,"2021-10-27","south_east",0.158333333333333
"4847",4847,"2021-10-27","south_west",0.123287671232877
"4848",4848,"2021-10-28","east_of_england",0.138297872340426
"4849",4849,"2021-10-28","london",0.105263157894737
"4850",4850,"2021-10-28","midlands",0.174825174825175
"4851",4851,"2021-10-28","north_east_and_yorkshire",0.0802469135802469
"4852",4852,"2021-10-28","north_west",0.12621359223301
"4853",4853,"2021-10-28","south_east",0.171717171717172
"4854",4854,"2021-10-28","south_west",0.121621621621622
"4855",4855,"2021-10-29","east_of_england",0.125
"4856",4856,"2021-10-29","london",0.103448275862069
"4857",4857,"2021-10-29","midlands",0.0482758620689655
"4858",4858,"2021-10-29","north_east_and_yorkshire",0.145833333333333
"4859",4859,"2021-10-29","north_west",0.104
"4860",4860,"2021-10-29","south_east",0.1
"4861",4861,"2021-10-29","south_west",0.15
"4862",4862,"2021-10-30","east_of_england",0.161290322580645
"4863",4863,"2021-10-30","london",0.0721649484536082
"4864",4864,"2021-10-30","midlands",0.179487179487179
"4865",4865,"2021-10-30","north_east_and_yorkshire",0.169230769230769
"4866",4866,"2021-10-30","north_west",0.176470588235294
"4867",4867,"2021-10-30","south_east",0.121951219512195
"4868",4868,"2021-10-30","south_west",0.0857142857142857
"4869",4869,"2021-10-31","east_of_england",0.141025641025641
"4870",4870,"2021-10-31","london",0.102564102564103
"4871",4871,"2021-10-31","midlands",0.136363636363636
"4872",4872,"2021-10-31","north_east_and_yorkshire",0.136
"4873",4873,"2021-10-31","north_west",0.144230769230769
"4874",4874,"2021-10-31","south_east",0.153846153846154
"4875",4875,"2021-10-31","south_west",0.159420289855072
"4876",4876,"2021-11-01","east_of_england",0.0769230769230769
"4877",4877,"2021-11-01","london",0.0865384615384615
"4878",4878,"2021-11-01","midlands",0.0914285714285714
"4879",4879,"2021-11-01","north_east_and_yorkshire",0.142857142857143
"4880",4880,"2021-11-01","north_west",0.133858267716535
"4881",4881,"2021-11-01","south_east",0.0869565217391304
"4882",4882,"2021-11-01","south_west",0.0760869565217391
"4883",4883,"2021-11-02","east_of_england",0.0875
"4884",4884,"2021-11-02","london",0.0568181818181818
"4885",4885,"2021-11-02","midlands",0.1375
"4886",4886,"2021-11-02","north_east_and_yorkshire",0.120805369127517
"4887",4887,"2021-11-02","north_west",0.203252032520325
"4888",4888,"2021-11-02","south_east",0.0776699029126214
"4889",4889,"2021-11-02","south_west",0.157142857142857
"4890",4890,"2021-11-03","east_of_england",0.123456790123457
"4891",4891,"2021-11-03","london",0.137931034482759
"4892",4892,"2021-11-03","midlands",0.119205298013245
"4893",4893,"2021-11-03","north_east_and_yorkshire",0.136
"4894",4894,"2021-11-03","north_west",0.126126126126126
"4895",4895,"2021-11-03","south_east",0.12962962962963
"4896",4896,"2021-11-03","south_west",0.0862068965517241
"4897",4897,"2021-11-04","east_of_england",0.1625
"4898",4898,"2021-11-04","london",0.0845070422535211
"4899",4899,"2021-11-04","midlands",0.112676056338028
"4900",4900,"2021-11-04","north_east_and_yorkshire",0.144067796610169
"4901",4901,"2021-11-04","north_west",0.149122807017544
"4902",4902,"2021-11-04","south_east",0.094017094017094
"4903",4903,"2021-11-04","south_west",0.0810810810810811
"4904",4904,"2021-11-05","east_of_england",0.0983606557377049
"4905",4905,"2021-11-05","london",0.111111111111111
"4906",4906,"2021-11-05","midlands",0.158730158730159
"4907",4907,"2021-11-05","north_east_and_yorkshire",0.112903225806452
"4908",4908,"2021-11-05","north_west",0.204081632653061
"4909",4909,"2021-11-05","south_east",0.108108108108108
"4910",4910,"2021-11-05","south_west",0.0461538461538462
"4911",4911,"2021-11-06","east_of_england",0.128571428571429
"4912",4912,"2021-11-06","london",0.119047619047619
"4913",4913,"2021-11-06","midlands",0.153225806451613
"4914",4914,"2021-11-06","north_east_and_yorkshire",0.133928571428571
"4915",4915,"2021-11-06","north_west",0.144230769230769
"4916",4916,"2021-11-06","south_east",0.183098591549296
"4917",4917,"2021-11-06","south_west",0.12280701754386
"4918",4918,"2021-11-07","east_of_england",0.0963855421686747
"4919",4919,"2021-11-07","london",0.0930232558139535
"4920",4920,"2021-11-07","midlands",0.15702479338843
"4921",4921,"2021-11-07","north_east_and_yorkshire",0.216494845360825
"4922",4922,"2021-11-07","north_west",0.175824175824176
"4923",4923,"2021-11-07","south_east",0.113924050632911
"4924",4924,"2021-11-07","south_west",0.126984126984127
"4925",4925,"2021-11-08","east_of_england",0.22972972972973
"4926",4926,"2021-11-08","london",0.123595505617978
"4927",4927,"2021-11-08","midlands",0.118881118881119
"4928",4928,"2021-11-08","north_east_and_yorkshire",0.137931034482759
"4929",4929,"2021-11-08","north_west",0.171717171717172
"4930",4930,"2021-11-08","south_east",0.107142857142857
"4931",4931,"2021-11-08","south_west",0.0833333333333333
"4932",4932,"2021-11-09","east_of_england",0.12987012987013
"4933",4933,"2021-11-09","london",0.0760869565217391
"4934",4934,"2021-11-09","midlands",0.176470588235294
"4935",4935,"2021-11-09","north_east_and_yorkshire",0.145038167938931
"4936",4936,"2021-11-09","north_west",0.201834862385321
"4937",4937,"2021-11-09","south_east",0.0337078651685393
"4938",4938,"2021-11-09","south_west",0.0416666666666667
"4939",4939,"2021-11-10","east_of_england",0.169014084507042
"4940",4940,"2021-11-10","london",0.0967741935483871
"4941",4941,"2021-11-10","midlands",0.147651006711409
"4942",4942,"2021-11-10","north_east_and_yorkshire",0.116666666666667
"4943",4943,"2021-11-10","north_west",0.142857142857143
"4944",4944,"2021-11-10","south_east",0.141176470588235
"4945",4945,"2021-11-10","south_west",0.131578947368421
"4946",4946,"2021-11-11","east_of_england",0.104477611940299
"4947",4947,"2021-11-11","london",0.0769230769230769
"4948",4948,"2021-11-11","midlands",0.168
"4949",4949,"2021-11-11","north_east_and_yorkshire",0.133333333333333
"4950",4950,"2021-11-11","north_west",0.138888888888889
"4951",4951,"2021-11-11","south_east",0.146341463414634
"4952",4952,"2021-11-11","south_west",0.142857142857143
"4953",4953,"2021-11-12","east_of_england",0.0985915492957746
"4954",4954,"2021-11-12","london",0.0909090909090909
"4955",4955,"2021-11-12","midlands",0.181034482758621
"4956",4956,"2021-11-12","north_east_and_yorkshire",0.17
"4957",4957,"2021-11-12","north_west",0.159574468085106
"4958",4958,"2021-11-12","south_east",0.207317073170732
"4959",4959,"2021-11-12","south_west",0.116883116883117
"4960",4960,"2021-11-13","east_of_england",0.0862068965517241
"4961",4961,"2021-11-13","london",0.0833333333333333
"4962",4962,"2021-11-13","midlands",0.2
"4963",4963,"2021-11-13","north_east_and_yorkshire",0.163793103448276
"4964",4964,"2021-11-13","north_west",0.147540983606557
"4965",4965,"2021-11-13","south_east",0.159420289855072
"4966",4966,"2021-11-13","south_west",0.137254901960784
"4967",4967,"2021-11-14","east_of_england",0.166666666666667
"4968",4968,"2021-11-14","london",0.15
"4969",4969,"2021-11-14","midlands",0.16
"4970",4970,"2021-11-14","north_east_and_yorkshire",0.104651162790698
"4971",4971,"2021-11-14","north_west",0.217948717948718
"4972",4972,"2021-11-14","south_east",0.109375
"4973",4973,"2021-11-14","south_west",0.0980392156862745
"4974",4974,"2021-11-15","east_of_england",0.125
"4975",4975,"2021-11-15","london",0.0987654320987654
"4976",4976,"2021-11-15","midlands",0.141732283464567
"4977",4977,"2021-11-15","north_east_and_yorkshire",0.142857142857143
"4978",4978,"2021-11-15","north_west",0.115789473684211
"4979",4979,"2021-11-15","south_east",0.140350877192982
"4980",4980,"2021-11-15","south_west",0.0566037735849057
"4981",4981,"2021-11-16","east_of_england",0.0597014925373134
"4982",4982,"2021-11-16","london",0.105263157894737
"4983",4983,"2021-11-16","midlands",0.150375939849624
"4984",4984,"2021-11-16","north_east_and_yorkshire",0.175257731958763
"4985",4985,"2021-11-16","north_west",0.101123595505618
"4986",4986,"2021-11-16","south_east",0.0697674418604651
"4987",4987,"2021-11-16","south_west",0.09375
"4988",4988,"2021-11-17","east_of_england",0.103448275862069
"4989",4989,"2021-11-17","london",0.101010101010101
"4990",4990,"2021-11-17","midlands",0.121951219512195
"4991",4991,"2021-11-17","north_east_and_yorkshire",0.115789473684211
"4992",4992,"2021-11-17","north_west",0.1
"4993",4993,"2021-11-17","south_east",0.151898734177215
"4994",4994,"2021-11-17","south_west",0.125
"4995",4995,"2021-11-18","east_of_england",0.102941176470588
"4996",4996,"2021-11-18","london",0.136842105263158
"4997",4997,"2021-11-18","midlands",0.212962962962963
"4998",4998,"2021-11-18","north_east_and_yorkshire",0.130434782608696
"4999",4999,"2021-11-18","north_west",0.10752688172043
"5000",5000,"2021-11-18","south_east",0.132530120481928
"5001",5001,"2021-11-18","south_west",0.0666666666666667
"5002",5002,"2021-11-19","east_of_england",0.135593220338983
"5003",5003,"2021-11-19","london",0.168831168831169
"5004",5004,"2021-11-19","midlands",0.0930232558139535
"5005",5005,"2021-11-19","north_east_and_yorkshire",0.170454545454545
"5006",5006,"2021-11-19","north_west",0.108433734939759
"5007",5007,"2021-11-19","south_east",0.0769230769230769
"5008",5008,"2021-11-19","south_west",0.0967741935483871
"5009",5009,"2021-11-20","east_of_england",0.131147540983607
"5010",5010,"2021-11-20","london",0.104166666666667
